9+,400,8,0.002,1,0,0,0,True,32
9+,400,8,0.032,3,0,0,0,True,32
9+,400,8,0.128,3,0,0,0,False,10
9+,400,8,0.512,1,0,0,0,False,14
9+,100,2,0.004,3,0,0,0,False,11
9+,200,2,0.004,3,0,0,0,False,5
9+,300,2,0.004,3,0,0,0,False,9
9+,400,2,0.004,3,0,0,0,False,8
9+,500,2,0.004,3,0,0,0,False,14
9+,600,2,0.004,3,0,0,0,False,13
9+,700,2,0.004,3,0,0,0,False,10
9+,800,2,0.004,3,0,0,0,True,29
9+,1600,2,0.004,3,0,0,0,True,30
9+,100,4,0.004,3,0,0,0,False,6
9+,200,4,0.004,3,0,0,0,False,9
9+,300,4,0.004,3,0,0,0,False,9
9+,400,4,0.004,3,0,0,0,True,44
9+,500,4,0.004,3,0,0,0,True,26
9+,600,4,0.004,3,0,0,0,False,12
9+,700,4,0.004,3,0,0,0,True,24
9+,800,4,0.004,3,0,0,0,True,24
9+,1600,4,0.004,3,0,0,0,True,24
9+,400,8,0.128,1,0,0,0,False,10
9+,400,8,0.032,1,0,0,0,True,39
9+,400,8,0.002,3,0,0,0,False,10
9+,400,8,0.008,3,0,0,0,True,37
9+,400,8,0.008,1,0,0,0,True,32
9+,400,8,0.002,1,0,0,0,True,47
9+,400,8,0.032,3,0,0,0,False,7
9+,400,8,0.128,3,0,0,0,False,15
9+,400,8,0.512,1,0,0,0,False,13
9+,100,2,0.004,3,0,0,0,False,9
9+,200,2,0.004,3,0,0,0,False,11
9+,300,2,0.004,3,0,0,0,False,6
9+,400,2,0.004,3,0,0,0,False,12
9+,500,2,0.004,3,0,0,0,False,7
9+,600,2,0.004,3,0,0,0,False,4
9+,700,2,0.004,3,0,0,0,False,11
9+,800,2,0.004,3,0,0,0,False,14
9+,1600,2,0.004,3,0,0,0,False,14
9+,100,4,0.004,3,0,0,0,False,8
9+,200,4,0.004,3,0,0,0,False,8
9+,300,4,0.004,3,0,0,0,False,11
9+,400,4,0.004,3,0,0,0,False,9
9+,500,4,0.004,3,0,0,0,True,37
9+,600,4,0.004,3,0,0,0,True,35
9+,700,4,0.004,3,0,0,0,True,38
9+,800,4,0.004,3,0,0,0,False,8
9+,1600,4,0.004,3,0,0,0,True,22
9+,400,8,0.128,1,0,0,0,False,7
9+,400,8,0.032,1,0,0,0,False,10
9+,400,8,0.002,3,0,0,0,True,37
9+,400,8,0.008,3,0,0,0,True,34
9+,400,8,0.008,1,0,0,0,True,40
9+,400,8,0.002,1,0,0,0,True,42
9+,400,8,0.032,3,0,0,0,False,14
9+,400,8,0.128,3,0,0,0,False,15
9+,400,8,0.512,1,0,0,0,False,5
9+,100,2,0.004,3,0,0,0,False,9
9+,200,2,0.004,3,0,0,0,False,6
9+,300,2,0.004,3,0,0,0,False,14
9+,400,2,0.004,3,0,0,0,False,7
9+,500,2,0.004,3,0,0,0,False,9
9+,600,2,0.004,3,0,0,0,True,35
9+,700,2,0.004,3,0,0,0,True,29
9+,800,2,0.004,3,0,0,0,False,5
9+,1600,2,0.004,3,0,0,0,True,29
9+,100,4,0.004,3,0,0,0,False,11
9+,200,4,0.004,3,0,0,0,False,6
9+,300,4,0.004,3,0,0,0,True,42
9+,400,4,0.004,3,0,0,0,True,39
9+,500,4,0.004,3,0,0,0,False,16
9+,600,4,0.004,3,0,0,0,False,6
9+,700,4,0.004,3,0,0,0,True,26
9+,800,4,0.004,3,0,0,0,True,35
9+,1600,4,0.004,3,0,0,0,False,17
9+,400,8,0.128,1,0,0,0,False,8
9+,400,8,0.032,1,0,0,0,True,41
9+,400,8,0.002,3,0,0,0,True,33
9+,400,8,0.008,3,0,0,0,False,10
9+,400,8,0.008,1,0,0,0,False,14
9+,400,8,0.002,1,0,0,0,False,9
9+,400,8,0.032,3,0,0,0,False,10
9+,400,8,0.128,3,0,0,0,False,19
9+,400,8,0.512,1,0,0,0,True,36
9+,100,2,0.004,3,0,0,0,False,13
9+,200,2,0.004,3,0,0,0,False,6
9+,300,2,0.004,3,0,0,0,False,9
9+,400,2,0.004,3,0,0,0,True,36
9+,500,2,0.004,3,0,0,0,False,11
9+,600,2,0.004,3,0,0,0,False,11
9+,700,2,0.004,3,0,0,0,False,16
9+,800,2,0.004,3,0,0,0,False,7
9+,1600,2,0.004,3,0,0,0,False,9
9+,100,4,0.004,3,0,0,0,False,8
9+,200,4,0.004,3,0,0,0,False,10
9+,300,4,0.004,3,0,0,0,True,20
9+,400,4,0.004,3,0,0,0,False,8
9+,500,4,0.004,3,0,0,0,False,8
9+,600,4,0.004,3,0,0,0,True,33
9+,700,4,0.004,3,0,0,0,True,31
9+,800,4,0.004,3,0,0,0,False,23
9+,1600,4,0.004,3,0,0,0,False,7
9+,400,8,0.128,1,0,0,0,True,34
9+,400,8,0.032,1,0,0,0,False,5
9+,400,8,0.002,3,0,0,0,True,31
9+,400,8,0.008,3,0,0,0,False,6
9+,400,8,0.008,1,0,0,0,True,33
9+,400,8,0.002,1,0,0,0,True,38
9+,400,8,0.032,3,0,0,0,False,13
9+,400,8,0.128,3,0,0,0,False,7
9+,400,8,0.512,1,0,0,0,False,11
9+,100,2,0.004,3,0,0,0,False,9
9+,200,2,0.004,3,0,0,0,False,9
9+,300,2,0.004,3,0,0,0,False,6
9+,400,2,0.004,3,0,0,0,False,10
9+,500,2,0.004,3,0,0,0,True,40
9+,600,2,0.004,3,0,0,0,True,23
9+,700,2,0.004,3,0,0,0,True,29
9+,800,2,0.004,3,0,0,0,False,9
9+,1600,2,0.004,3,0,0,0,False,10
9+,100,4,0.004,3,0,0,0,False,5
9+,200,4,0.004,3,0,0,0,False,7
9+,300,4,0.004,3,0,0,0,False,9
9+,400,4,0.004,3,0,0,0,False,15
9+,500,4,0.004,3,0,0,0,False,7
9+,600,4,0.004,3,0,0,0,True,36
9+,700,4,0.004,3,0,0,0,False,8
9+,800,4,0.004,3,0,0,0,False,10
9+,1600,4,0.004,3,0,0,0,True,27
9+,400,8,0.128,1,0,0,0,False,5
9+,400,8,0.032,1,0,0,0,True,27
9+,400,8,0.002,3,0,0,0,True,37
9+,400,8,0.008,3,0,0,0,True,31
9+,400,8,0.008,1,0,0,0,False,10
9+,400,8,0.002,1,0,0,0,True,39
9+,400,8,0.032,3,0,0,0,True,31
9+,400,8,0.128,3,0,0,0,False,10
9+,400,8,0.512,1,0,0,0,False,5
9+,100,2,0.004,3,0,0,0,False,17
9+,200,2,0.004,3,0,0,0,False,10
9+,300,2,0.004,3,0,0,0,False,8
9+,400,2,0.004,3,0,0,0,False,11
9+,500,2,0.004,3,0,0,0,True,25
9+,600,2,0.004,3,0,0,0,False,8
9+,700,2,0.004,3,0,0,0,False,8
9+,800,2,0.004,3,0,0,0,True,26
9+,1600,2,0.004,3,0,0,0,True,26
9+,100,4,0.004,3,0,0,0,False,12
9+,200,4,0.004,3,0,0,0,False,9
9+,300,4,0.004,3,0,0,0,False,8
9+,400,4,0.004,3,0,0,0,False,17
9+,500,4,0.004,3,0,0,0,False,9
9+,600,4,0.004,3,0,0,0,True,40
9+,700,4,0.004,3,0,0,0,False,12
9+,800,4,0.004,3,0,0,0,True,27
9+,1600,4,0.004,3,0,0,0,False,14
9+,400,8,0.128,1,0,0,0,True,36
9+,400,8,0.032,1,0,0,0,False,11
9+,400,8,0.002,3,0,0,0,False,14
9+,400,8,0.008,3,0,0,0,True,35
9+,400,8,0.008,1,0,0,0,False,9
9+,400,8,0.002,1,0,0,0,False,10
9+,400,8,0.032,3,0,0,0,False,15
9+,400,8,0.128,3,0,0,0,False,9
9+,400,8,0.512,1,0,0,0,False,8
9+,100,2,0.004,3,0,0,0,False,11
9+,200,2,0.004,3,0,0,0,False,7
9+,300,2,0.004,3,0,0,0,False,8
9+,400,2,0.004,3,0,0,0,False,7
9+,500,2,0.004,3,0,0,0,False,12
9+,600,2,0.004,3,0,0,0,True,30
9+,700,2,0.004,3,0,0,0,False,9
9+,800,2,0.004,3,0,0,0,True,27
9+,1600,2,0.004,3,0,0,0,True,31
9+,100,4,0.004,3,0,0,0,False,9
9+,200,4,0.004,3,0,0,0,False,9
9+,300,4,0.004,3,0,0,0,False,12
9+,400,4,0.004,3,0,0,0,False,10
9+,500,4,0.004,3,0,0,0,True,30
9+,600,4,0.004,3,0,0,0,True,24
9+,700,4,0.004,3,0,0,0,True,37
9+,800,4,0.004,3,0,0,0,False,9
9+,1600,4,0.004,3,0,0,0,True,30
9+,400,8,0.128,1,0,0,0,True,26
9+,400,8,0.032,1,0,0,0,True,28
9+,400,8,0.002,3,0,0,0,True,33
9+,400,8,0.008,3,0,0,0,True,31
9+,400,8,0.008,1,0,0,0,True,44
9+,400,8,0.002,1,0,0,0,False,8
9+,400,8,0.032,3,0,0,0,False,8
9+,400,8,0.128,3,0,0,0,False,3
9+,400,8,0.512,1,0,0,0,False,30
9+,100,2,0.004,3,0,0,0,False,13
9+,200,2,0.004,3,0,0,0,False,9
9+,300,2,0.004,3,0,0,0,False,10
9+,400,2,0.004,3,0,0,0,False,5
9+,500,2,0.004,3,0,0,0,False,7
9+,600,2,0.004,3,0,0,0,True,24
9+,700,2,0.004,3,0,0,0,False,10
9+,800,2,0.004,3,0,0,0,False,14
9+,1600,2,0.004,3,0,0,0,True,35
9+,100,4,0.004,3,0,0,0,False,13
9+,200,4,0.004,3,0,0,0,False,7
9+,300,4,0.004,3,0,0,0,False,11
9+,400,4,0.004,3,0,0,0,True,29
9+,500,4,0.004,3,0,0,0,False,5
9+,600,4,0.004,3,0,0,0,False,17
9+,700,4,0.004,3,0,0,0,True,22
9+,800,4,0.004,3,0,0,0,True,33
9+,1600,4,0.004,3,0,0,0,True,31
9+,400,8,0.128,1,0,0,0,False,8
9+,400,8,0.032,1,0,0,0,True,48
9+,400,8,0.002,3,0,0,0,False,5
9+,400,8,0.008,3,0,0,0,True,26
9+,400,8,0.008,1,0,0,0,True,47
9+,400,8,0.002,1,0,0,0,True,42
9+,400,8,0.032,3,0,0,0,False,14
9+,400,8,0.128,3,0,0,0,False,10
9+,400,8,0.512,1,0,0,0,False,8
9+,100,2,0.004,3,0,0,0,False,6
9+,200,2,0.004,3,0,0,0,False,11
9+,300,2,0.004,3,0,0,0,False,7
9+,400,2,0.004,3,0,0,0,False,12
9+,500,2,0.004,3,0,0,0,False,8
9+,600,2,0.004,3,0,0,0,False,8
9+,700,2,0.004,3,0,0,0,False,12
9+,800,2,0.004,3,0,0,0,True,31
9+,1600,2,0.004,3,0,0,0,False,9
9+,100,4,0.004,3,0,0,0,False,4
9+,200,4,0.004,3,0,0,0,False,9
9+,300,4,0.004,3,0,0,0,False,7
9+,400,4,0.004,3,0,0,0,True,38
9+,500,4,0.004,3,0,0,0,True,36
9+,600,4,0.004,3,0,0,0,False,7
9+,700,4,0.004,3,0,0,0,True,30
9+,800,4,0.004,3,0,0,0,False,14
9+,1600,4,0.004,3,0,0,0,False,6
9+,400,8,0.128,1,0,0,0,True,36
9+,400,8,0.032,1,0,0,0,True,38
9+,400,8,0.002,3,0,0,0,True,27
9+,400,8,0.008,3,0,0,0,True,24
9+,400,8,0.008,1,0,0,0,False,14
9+,400,8,0.002,1,0,0,0,False,8
9+,400,8,0.032,3,0,0,0,True,37
9+,400,8,0.128,3,0,0,0,False,20
9+,400,8,0.512,1,0,0,0,False,9
9+,100,2,0.004,3,0,0,0,False,7
9+,200,2,0.004,3,0,0,0,True,38
9+,300,2,0.004,3,0,0,0,False,4
9+,400,2,0.004,3,0,0,0,False,8
9+,500,2,0.004,3,0,0,0,False,13
9+,600,2,0.004,3,0,0,0,False,14
9+,700,2,0.004,3,0,0,0,True,23
9+,800,2,0.004,3,0,0,0,True,38
9+,1600,2,0.004,3,0,0,0,True,27
9+,100,4,0.004,3,0,0,0,False,5
9+,200,4,0.004,3,0,0,0,False,14
9+,300,4,0.004,3,0,0,0,True,35
9+,400,4,0.004,3,0,0,0,False,9
9+,500,4,0.004,3,0,0,0,False,6
9+,600,4,0.004,3,0,0,0,True,30
9+,700,4,0.004,3,0,0,0,False,8
9+,800,4,0.004,3,0,0,0,True,24
9+,1600,4,0.004,3,0,0,0,False,7
9+,400,8,0.128,1,0,0,0,False,12
9+,400,8,0.032,1,0,0,0,True,36
9+,400,8,0.002,3,0,0,0,True,32
9+,400,8,0.008,3,0,0,0,True,30
9+,400,8,0.008,1,0,0,0,True,41
9+,400,8,0.002,1,0,0,0,True,43
9+,400,8,0.032,3,0,0,0,False,7
9+,400,8,0.128,3,0,0,0,False,28
9+,400,8,0.512,1,0,0,0,True,48
9+,100,2,0.004,3,0,0,0,False,9
9+,200,2,0.004,3,0,0,0,False,12
9+,300,2,0.004,3,0,0,0,False,9
9+,400,2,0.004,3,0,0,0,False,10
9+,500,2,0.004,3,0,0,0,True,19
9+,600,2,0.004,3,0,0,0,False,9
9+,700,2,0.004,3,0,0,0,False,7
9+,800,2,0.004,3,0,0,0,True,25
9+,1600,2,0.004,3,0,0,0,True,21
9+,100,4,0.004,3,0,0,0,False,9
9+,200,4,0.004,3,0,0,0,False,13
9+,300,4,0.004,3,0,0,0,False,9
9+,400,4,0.004,3,0,0,0,True,28
9+,500,4,0.004,3,0,0,0,True,27
9+,600,4,0.004,3,0,0,0,False,7
9+,700,4,0.004,3,0,0,0,False,12
9+,800,4,0.004,3,0,0,0,True,32
9+,1600,4,0.004,3,0,0,0,True,23
9+,400,8,0.128,1,0,0,0,False,12
9+,400,8,0.032,1,0,0,0,True,52
9+,400,8,0.002,3,0,0,0,True,34
9+,400,8,0.008,3,0,0,0,True,27
9+,400,8,0.008,1,0,0,0,True,30
9+,400,8,0.002,1,0,0,0,False,11
9+,400,8,0.032,3,0,0,0,False,13
9+,400,8,0.128,3,0,0,0,True,30
9+,400,8,0.512,1,0,0,0,False,37
9+,100,2,0.004,3,0,0,0,False,7
9+,200,2,0.004,3,0,0,0,True,38
9+,300,2,0.004,3,0,0,0,True,32
9+,400,2,0.004,3,0,0,0,False,12
9+,500,2,0.004,3,0,0,0,False,11
9+,600,2,0.004,3,0,0,0,False,9
9+,700,2,0.004,3,0,0,0,True,28
9+,800,2,0.004,3,0,0,0,False,9
9+,1600,2,0.004,3,0,0,0,False,12
9+,100,4,0.004,3,0,0,0,False,9
9+,200,4,0.004,3,0,0,0,False,19
9+,300,4,0.004,3,0,0,0,True,45
9+,400,4,0.004,3,0,0,0,False,8
9+,500,4,0.004,3,0,0,0,True,35
9+,600,4,0.004,3,0,0,0,True,24
9+,700,4,0.004,3,0,0,0,False,11
9+,800,4,0.004,3,0,0,0,False,9
9+,1600,4,0.004,3,0,0,0,False,16
9+,400,8,0.128,1,0,0,0,False,13
9+,400,8,0.032,1,0,0,0,False,11
9+,400,8,0.002,3,0,0,0,False,21
9+,400,8,0.008,3,0,0,0,True,26
9+,400,8,0.008,1,0,0,0,False,17
9+,400,8,0.002,1,0,0,0,False,4
9+,400,8,0.032,3,0,0,0,False,23
9+,400,8,0.128,3,0,0,0,False,7
9+,400,8,0.512,1,0,0,0,False,20
9+,100,2,0.004,3,0,0,0,False,7
9+,200,2,0.004,3,0,0,0,False,9
9+,300,2,0.004,3,0,0,0,True,33
9+,400,2,0.004,3,0,0,0,True,36
9+,500,2,0.004,3,0,0,0,False,8
9+,600,2,0.004,3,0,0,0,True,30
9+,700,2,0.004,3,0,0,0,False,11
9+,800,2,0.004,3,0,0,0,False,13
9+,1600,2,0.004,3,0,0,0,False,13
9+,100,4,0.004,3,0,0,0,False,8
9+,200,4,0.004,3,0,0,0,False,8
9+,300,4,0.004,3,0,0,0,False,8
9+,400,4,0.004,3,0,0,0,True,41
9+,500,4,0.004,3,0,0,0,False,8
9+,600,4,0.004,3,0,0,0,False,11
9+,700,4,0.004,3,0,0,0,True,22
9+,800,4,0.004,3,0,0,0,True,26
9+,1600,4,0.004,3,0,0,0,True,24
9+,400,8,0.128,1,0,0,0,True,31
9+,400,8,0.032,1,0,0,0,True,34
9+,400,8,0.002,3,0,0,0,False,10
9+,400,8,0.008,3,0,0,0,True,36
9+,400,8,0.008,1,0,0,0,True,36
9+,400,8,0.002,1,0,0,0,True,32
9+,400,8,0.032,3,0,0,0,True,32
9+,400,8,0.128,3,0,0,0,False,12
9+,400,8,0.512,1,0,0,0,False,5
9+,100,2,0.004,3,0,0,0,False,8
9+,200,2,0.004,3,0,0,0,False,8
9+,300,2,0.004,3,0,0,0,False,7
9+,400,2,0.004,3,0,0,0,True,39
9+,500,2,0.004,3,0,0,0,False,11
9+,600,2,0.004,3,0,0,0,True,23
9+,700,2,0.004,3,0,0,0,False,7
9+,800,2,0.004,3,0,0,0,False,7
9+,1600,2,0.004,3,0,0,0,False,11
9+,100,4,0.004,3,0,0,0,False,8
9+,200,4,0.004,3,0,0,0,False,6
9+,300,4,0.004,3,0,0,0,False,11
9+,400,4,0.004,3,0,0,0,False,16
9+,500,4,0.004,3,0,0,0,False,7
9+,600,4,0.004,3,0,0,0,True,24
9+,700,4,0.004,3,0,0,0,True,32
9+,800,4,0.004,3,0,0,0,False,7
9+,1600,4,0.004,3,0,0,0,False,19
9+,400,8,0.128,1,0,0,0,False,9
9+,400,8,0.032,1,0,0,0,False,9
9+,400,8,0.002,3,0,0,0,True,33
9+,400,8,0.008,3,0,0,0,False,9
9+,400,8,0.008,1,0,0,0,True,39
9+,400,8,0.002,1,0,0,0,False,13
9+,400,8,0.032,3,0,0,0,False,10
9+,400,8,0.128,3,0,0,0,True,29
9+,400,8,0.512,1,0,0,0,True,27
9+,100,2,0.004,3,0,0,0,False,4
9+,200,2,0.004,3,0,0,0,True,24
9+,300,2,0.004,3,0,0,0,False,5
9+,400,2,0.004,3,0,0,0,True,35
9+,500,2,0.004,3,0,0,0,True,31
9+,600,2,0.004,3,0,0,0,False,9
9+,700,2,0.004,3,0,0,0,True,35
9+,800,2,0.004,3,0,0,0,True,30
9+,1600,2,0.004,3,0,0,0,True,24
9+,100,4,0.004,3,0,0,0,False,12
9+,200,4,0.004,3,0,0,0,False,19
9+,300,4,0.004,3,0,0,0,False,12
9+,400,4,0.004,3,0,0,0,False,7
9+,500,4,0.004,3,0,0,0,True,38
9+,600,4,0.004,3,0,0,0,False,5
9+,700,4,0.004,3,0,0,0,True,31
9+,800,4,0.004,3,0,0,0,True,34
9+,1600,4,0.004,3,0,0,0,True,31
9+,400,8,0.128,1,0,0,0,False,8
9+,400,8,0.032,1,0,0,0,True,28
9+,400,8,0.002,3,0,0,0,True,28
9+,400,8,0.008,3,0,0,0,True,35
9+,400,8,0.008,1,0,0,0,True,34
9+,400,8,0.002,1,0,0,0,True,38
9+,400,8,0.032,3,0,0,0,True,26
9+,400,8,0.128,3,0,0,0,False,11
9+,400,8,0.512,1,0,0,0,False,11
9+,100,2,0.004,3,0,0,0,False,7
9+,200,2,0.004,3,0,0,0,False,9
9+,300,2,0.004,3,0,0,0,True,37
9+,400,2,0.004,3,0,0,0,False,13
9+,500,2,0.004,3,0,0,0,False,12
9+,600,2,0.004,3,0,0,0,True,40
9+,700,2,0.004,3,0,0,0,True,29
9+,800,2,0.004,3,0,0,0,True,30
9+,1600,2,0.004,3,0,0,0,True,32
9+,100,4,0.004,3,0,0,0,False,6
9+,200,4,0.004,3,0,0,0,False,13
9+,300,4,0.004,3,0,0,0,False,13
9+,400,4,0.004,3,0,0,0,False,12
9+,500,4,0.004,3,0,0,0,True,28
9+,600,4,0.004,3,0,0,0,True,25
9+,700,4,0.004,3,0,0,0,False,11
9+,800,4,0.004,3,0,0,0,True,36
9+,1600,4,0.004,3,0,0,0,True,34
9+,400,8,0.128,1,0,0,0,True,34
9+,400,8,0.032,1,0,0,0,True,37
9+,400,8,0.002,3,0,0,0,True,31
9+,400,8,0.008,3,0,0,0,True,39
9+,400,8,0.008,1,0,0,0,True,33
9+,400,8,0.002,1,0,0,0,False,12
9+,400,8,0.032,3,0,0,0,True,27
9+,400,8,0.128,3,0,0,0,False,12
9+,400,8,0.512,1,0,0,0,False,16
9+,100,2,0.004,3,0,0,0,False,11
9+,200,2,0.004,3,0,0,0,False,7
9+,300,2,0.004,3,0,0,0,False,8
9+,400,2,0.004,3,0,0,0,False,13
9+,500,2,0.004,3,0,0,0,False,11
9+,600,2,0.004,3,0,0,0,False,16
9+,700,2,0.004,3,0,0,0,False,10
9+,800,2,0.004,3,0,0,0,False,7
9+,1600,2,0.004,3,0,0,0,False,13
9+,100,4,0.004,3,0,0,0,False,6
9+,200,4,0.004,3,0,0,0,False,8
9+,300,4,0.004,3,0,0,0,True,26
9+,400,4,0.004,3,0,0,0,True,33
9+,500,4,0.004,3,0,0,0,True,30
9+,600,4,0.004,3,0,0,0,True,23
9+,700,4,0.004,3,0,0,0,False,4
9+,800,4,0.004,3,0,0,0,True,30
9+,1600,4,0.004,3,0,0,0,True,37
9+,400,8,0.128,1,0,0,0,False,10
9+,400,8,0.032,1,0,0,0,False,16
9+,400,8,0.002,3,0,0,0,False,14
9+,400,8,0.008,3,0,0,0,False,11
9+,400,8,0.008,1,0,0,0,True,42
9+,400,8,0.002,1,0,0,0,True,40
9+,400,8,0.032,3,0,0,0,True,39
9+,400,8,0.128,3,0,0,0,False,7
9+,400,8,0.512,1,0,0,0,False,13
9+,100,2,0.004,3,0,0,0,False,9
9+,200,2,0.004,3,0,0,0,False,8
9+,300,2,0.004,3,0,0,0,False,9
9+,400,2,0.004,3,0,0,0,False,14
9+,500,2,0.004,3,0,0,0,False,7
9+,600,2,0.004,3,0,0,0,False,14
9+,700,2,0.004,3,0,0,0,True,42
9+,800,2,0.004,3,0,0,0,True,32
9+,1600,2,0.004,3,0,0,0,True,36
9+,100,4,0.004,3,0,0,0,False,6
9+,200,4,0.004,3,0,0,0,False,7
9+,300,4,0.004,3,0,0,0,False,9
9+,400,4,0.004,3,0,0,0,True,29
9+,500,4,0.004,3,0,0,0,True,25
9+,600,4,0.004,3,0,0,0,False,11
9+,700,4,0.004,3,0,0,0,False,6
9+,800,4,0.004,3,0,0,0,True,37
9+,1600,4,0.004,3,0,0,0,True,34
9+,400,8,0.128,1,0,0,0,False,5
9+,400,8,0.032,1,0,0,0,False,11
9+,400,8,0.002,3,0,0,0,True,33
9+,400,8,0.008,3,0,0,0,False,10
9+,400,8,0.008,1,0,0,0,True,41
9+,400,8,0.002,1,0,0,0,False,8
9+,400,8,0.032,3,0,0,0,True,23
9+,400,8,0.128,3,0,0,0,True,36
9+,400,8,0.512,1,0,0,0,False,6
9+,100,2,0.004,3,0,0,0,False,7
9+,200,2,0.004,3,0,0,0,False,7
9+,300,2,0.004,3,0,0,0,True,30
9+,400,2,0.004,3,0,0,0,False,10
9+,500,2,0.004,3,0,0,0,False,16
9+,600,2,0.004,3,0,0,0,True,34
9+,700,2,0.004,3,0,0,0,False,10
9+,800,2,0.004,3,0,0,0,False,7
9+,1600,2,0.004,3,0,0,0,True,22
9+,100,4,0.004,3,0,0,0,False,11
9+,200,4,0.004,3,0,0,0,False,16
9+,300,4,0.004,3,0,0,0,False,14
9+,400,4,0.004,3,0,0,0,False,9
9+,500,4,0.004,3,0,0,0,False,7
9+,600,4,0.004,3,0,0,0,False,13
9+,700,4,0.004,3,0,0,0,False,6
9+,800,4,0.004,3,0,0,0,True,35
9+,1600,4,0.004,3,0,0,0,True,26
9+,400,8,0.128,1,0,0,0,False,23
9+,400,8,0.032,1,0,0,0,False,6
9+,400,8,0.002,3,0,0,0,False,20
9+,400,8,0.008,3,0,0,0,False,11
9+,400,8,0.008,1,0,0,0,True,39
9+,400,8,0.002,1,0,0,0,False,12
9+,400,8,0.032,3,0,0,0,False,18
9+,400,8,0.128,3,0,0,0,False,13
9+,400,8,0.512,1,0,0,0,False,9
9+,100,2,0.004,3,0,0,0,False,5
9+,200,2,0.004,3,0,0,0,False,12
9+,300,2,0.004,3,0,0,0,False,9
9+,400,2,0.004,3,0,0,0,False,18
9+,500,2,0.004,3,0,0,0,True,30
9+,600,2,0.004,3,0,0,0,False,9
9+,700,2,0.004,3,0,0,0,False,13
9+,800,2,0.004,3,0,0,0,False,12
9+,1600,2,0.004,3,0,0,0,True,26
9+,100,4,0.004,3,0,0,0,False,7
9+,200,4,0.004,3,0,0,0,False,8
9+,300,4,0.004,3,0,0,0,True,33
9+,400,4,0.004,3,0,0,0,True,34
9+,500,4,0.004,3,0,0,0,False,9
9+,600,4,0.004,3,0,0,0,True,23
9+,700,4,0.004,3,0,0,0,False,12
9+,800,4,0.004,3,0,0,0,True,31
9+,1600,4,0.004,3,0,0,0,True,22
9+,400,8,0.128,1,0,0,0,False,4
9+,400,8,0.032,1,0,0,0,False,8
9+,400,8,0.002,3,0,0,0,False,21
9+,400,8,0.008,3,0,0,0,True,35
9+,400,8,0.008,1,0,0,0,False,8
9+,400,8,0.002,1,0,0,0,True,28
9+,400,8,0.032,3,0,0,0,False,12
9+,400,8,0.128,3,0,0,0,False,15
9+,400,8,0.512,1,0,0,0,False,8
9+,100,2,0.004,3,0,0,0,False,16
9+,200,2,0.004,3,0,0,0,False,16
9+,300,2,0.004,3,0,0,0,False,12
9+,400,2,0.004,3,0,0,0,False,8
9+,500,2,0.004,3,0,0,0,False,9
9+,600,2,0.004,3,0,0,0,False,8
9+,700,2,0.004,3,0,0,0,False,11
9+,800,2,0.004,3,0,0,0,True,33
9+,1600,2,0.004,3,0,0,0,False,11
9+,100,4,0.004,3,0,0,0,False,7
9+,200,4,0.004,3,0,0,0,False,7
9+,300,4,0.004,3,0,0,0,False,8
9+,400,4,0.004,3,0,0,0,False,10
9+,500,4,0.004,3,0,0,0,True,29
9+,600,4,0.004,3,0,0,0,False,9
9+,700,4,0.004,3,0,0,0,False,8
9+,800,4,0.004,3,0,0,0,True,33
9+,1600,4,0.004,3,0,0,0,True,38
9+,400,8,0.128,1,0,0,0,False,10
9+,400,8,0.032,1,0,0,0,True,27
9+,400,8,0.002,3,0,0,0,True,32
9+,400,8,0.008,3,0,0,0,True,31
9+,400,8,0.008,1,0,0,0,True,33
9+,400,8,0.002,1,0,0,0,True,36
9+,400,8,0.032,3,0,0,0,True,28
9+,400,8,0.128,3,0,0,0,False,15
9+,400,8,0.512,1,0,0,0,False,19
9+,100,2,0.004,3,0,0,0,False,6
9+,200,2,0.004,3,0,0,0,False,6
9+,300,2,0.004,3,0,0,0,True,38
9+,400,2,0.004,3,0,0,0,False,9
9+,500,2,0.004,3,0,0,0,False,10
9+,600,2,0.004,3,0,0,0,False,10
9+,700,2,0.004,3,0,0,0,False,9
9+,800,2,0.004,3,0,0,0,True,26
9+,1600,2,0.004,3,0,0,0,True,30
9+,100,4,0.004,3,0,0,0,False,5
9+,200,4,0.004,3,0,0,0,False,15
9+,300,4,0.004,3,0,0,0,True,44
9+,400,4,0.004,3,0,0,0,True,26
9+,500,4,0.004,3,0,0,0,False,7
9+,600,4,0.004,3,0,0,0,True,31
9+,700,4,0.004,3,0,0,0,True,29
9+,800,4,0.004,3,0,0,0,True,29
9+,1600,4,0.004,3,0,0,0,True,29
9+,400,8,0.128,1,0,0,0,False,7
9+,400,8,0.032,1,0,0,0,True,36
9+,400,8,0.002,3,0,0,0,False,6
9+,400,8,0.008,3,0,0,0,False,6
9+,400,8,0.008,1,0,0,0,False,7
9+,400,8,0.002,1,0,0,0,True,28
9+,400,8,0.032,3,0,0,0,False,21
9+,400,8,0.128,3,0,0,0,False,33
9+,400,8,0.512,1,0,0,0,False,11
9+,100,2,0.004,3,0,0,0,False,4
9+,200,2,0.004,3,0,0,0,False,4
9+,300,2,0.004,3,0,0,0,False,8
9+,400,2,0.004,3,0,0,0,False,9
9+,500,2,0.004,3,0,0,0,False,11
9+,600,2,0.004,3,0,0,0,True,34
9+,700,2,0.004,3,0,0,0,False,8
9+,800,2,0.004,3,0,0,0,True,28
